User_ID,Signup_Date,Age,Gender,State,Acquisition_Channel,Device_Type,App_Version,Current_Onboarding_Step,Completed_Onboarding,Days_to_Complete,First_Deposit,First_Transaction,Transaction_Amount,Support_Ticket,Ticket_Category,CSAT
PF08638,2025-06-09,44,Male,Kano,TikTok,iPhone,4.2.1,Verify Phone,No,5,No,No,0,No,None,1
PF08639,2025-01-08,50,Male,Enugu,Organic,Android,4.1.0,Active,Yes,2,Yes,Yes,113438,No,None,4
PF08640,2025-04-21,50,Male,Abuja,Instagram,Android,4.3.0,Add BVN,No,7,No,No,0,No,None,2
PF08641,2025-01-11,25,Female,Ogun,Instagram,iPhone,4.2.1,Complete KYC,No,6,No,No,0,No,None,3
PF08642,2025-04-22,38,Male,Oyo,TikTok,Android,4.3.0,Verify Email,No,6,No,No,0,No,None,2
PF08643,2025-02-26,30,Male,Enugu,Google,Android,4.1.0,Active,Yes,7,Yes,Yes,90989,No,None,3
PF08644,2025-03-29,25,Male,Rivers,Instagram,Android,4.2.0,First Deposit,No,8,No,No,0,No,None,2
PF08645,2025-03-07,38,Male,Kano,Google,Android,4.1.0,Active,Yes,6,Yes,Yes,116008,Yes,Login,3
PF08646,2025-05-02,34,Male,Rivers,Instagram,iPhone,4.2.1,Link Bank,No,1,No,No,0,Yes,Card,3
PF08647,2025-04-16,42,Female,Ogun,Referral,Android,4.2.0,Add BVN,No,2,No,No,0,No,None,4
PF08648,2025-04-14,51,Male,Enugu,Facebook,Android,4.2.0,Active,Yes,6,Yes,Yes,85508,Yes,KYC,3
PF08649,2025-02-19,42,Female,Abuja,Referral,iPhone,4.2.1,Active,Yes,6,Yes,Yes,139775,No,None,4
PF08650,2025-03-08,30,Male,Rivers,Organic,Android,4.1.0,Active,Yes,7,No,No,0,No,None,3
PF08651,2025-02-14,46,Male,Oyo,Google,Android,4.1.0,Active,Yes,3,Yes,Yes,42659,No,None,5
PF08652,2025-02-03,51,Male,Kaduna,Referral,iPhone,4.2.1,Active,Yes,1,Yes,Yes,29269,No,None,5
PF08653,2025-06-02,21,Male,Kaduna,Organic,iPhone,4.2.1,Complete KYC,No,3,No,No,0,No,None,4
PF08654,2025-04-09,54,Female,Kano,Google,iPhone,4.2.1,Active,Yes,2,Yes,Yes,89310,No,None,4
PF08655,2025-06-29,48,Male,Lagos,Referral,Android,4.1.0,Active,Yes,4,No,No,0,No,None,5
PF08656,2025-06-18,23,Male,Enugu,Instagram,Android,4.2.0,First Deposit,No,2,No,No,0,No,None,2
PF08657,2025-01-25,33,Male,Oyo,Google,Android,4.3.0,Active,Yes,3,Yes,Yes,109241,No,None,5
PF08658,2025-02-01,20,Female,Rivers,TikTok,Android,4.2.0,Active,Yes,7,No,No,0,Yes,Card,5
PF08659,2025-05-20,47,Female,Ogun,Organic,iPhone,4.2.1,Complete KYC,No,9,No,No,0,No,None,4
PF08660,2025-06-27,52,Female,Enugu,Instagram,Android,4.3.0,Active,Yes,5,Yes,Yes,71472,No,None,5
PF08661,2025-04-05,34,Female,Enugu,Organic,iPhone,4.2.1,Active,Yes,5,Yes,Yes,74155,No,None,3
PF08662,2025-04-06,44,Female,Lagos,TikTok,Android,4.2.0,First Deposit,No,8,No,No,0,No,None,2
PF08663,2025-04-28,33,Male,Kano,Referral,Android,4.3.0,Add BVN,No,9,No,No,0,No,None,3
PF08664,2025-05-18,25,Male,Ogun,Facebook,Android,4.3.0,Active,Yes,2,Yes,Yes,18974,Yes,Login,4
PF08665,2025-06-05,45,Female,Oyo,Organic,iPhone,4.2.1,Verify Email,No,4,No,No,0,No,None,4
PF08666,2025-04-19,54,Male,Enugu,Organic,Android,4.1.0,Active,Yes,5,Yes,Yes,63252,No,None,5
PF08667,2025-03-04,23,Male,Abuja,Facebook,Android,4.1.0,Active,Yes,1,Yes,Yes,100749,No,None,4
PF08668,2025-03-03,31,Female,Lagos,Facebook,Android,4.1.0,Verify Email,No,9,No,No,0,No,None,4
PF08669,2025-05-25,43,Male,Kaduna,Google,Android,4.3.0,Active,Yes,6,Yes,Yes,76936,No,None,4
PF08670,2025-05-18,53,Male,Kaduna,Organic,iPhone,4.1.0,Active,Yes,7,Yes,No,0,No,None,3
PF08671,2025-03-08,30,Female,Kano,Facebook,Android,4.2.0,Active,Yes,3,Yes,Yes,39829,No,None,4
PF08672,2025-05-29,52,Female,Kaduna,TikTok,Android,4.3.0,Active,Yes,3,Yes,Yes,35308,No,None,3
PF08673,2025-05-30,31,Female,Kaduna,Organic,iPhone,4.2.1,First Deposit,No,8,No,No,0,No,None,1
PF08674,2025-02-20,29,Female,Kaduna,Instagram,Android,4.2.0,Active,Yes,5,Yes,Yes,83253,No,None,4
PF08675,2025-01-28,30,Male,Rivers,TikTok,Android,4.1.0,Complete KYC,No,2,No,No,0,Yes,BVN,3
PF08676,2025-02-18,43,Male,Oyo,Google,Android,4.2.0,Active,Yes,7,Yes,Yes,32895,No,None,3
PF08677,2025-03-09,42,Female,Kaduna,Instagram,Android,4.3.0,Active,Yes,2,Yes,Yes,37650,No,None,3
PF08678,2025-06-04,39,Female,Kano,Instagram,Android,4.2.0,Verify Phone,No,10,No,No,0,No,None,3
PF08679,2025-04-17,18,Male,Oyo,Google,Android,4.1.0,Active,Yes,3,Yes,Yes,99479,Yes,Card,5
PF08680,2025-06-15,46,Male,Rivers,Google,Android,4.2.0,Active,Yes,2,Yes,Yes,124346,Yes,Card,4
PF08681,2025-01-03,29,Female,Enugu,Facebook,Android,4.3.0,Verify Phone,No,7,No,No,0,No,None,1
PF08682,2025-03-15,40,Male,Ogun,Facebook,iPhone,4.2.1,Active,Yes,5,Yes,Yes,93471,No,None,3
PF08683,2025-02-17,45,Female,Rivers,Google,iPhone,4.2.0,Active,Yes,1,Yes,No,0,Yes,Transfer,3
PF08684,2025-02-27,45,Female,Lagos,Instagram,iPhone,4.2.1,Verify Email,No,6,No,No,0,Yes,Login,3
PF08685,2025-04-30,55,Female,Kaduna,Google,Android,4.1.0,Active,Yes,1,Yes,Yes,25974,Yes,KYC,4
PF08686,2025-03-23,18,Female,Abuja,Google,iPhone,4.1.0,Active,Yes,4,Yes,Yes,28263,No,None,4
PF08687,2025-01-16,44,Male,Kaduna,Organic,Android,4.3.0,Active,Yes,2,Yes,No,0,No,None,4
PF08688,2025-03-10,24,Male,Oyo,Organic,Android,4.2.0,Active,Yes,4,Yes,No,0,No,None,4
PF08689,2025-05-04,22,Male,Abuja,Instagram,Android,4.3.0,First Deposit,No,6,No,No,0,No,None,1
PF08690,2025-04-09,32,Male,Lagos,Facebook,Android,4.1.0,Active,Yes,5,No,No,0,No,None,5
PF08691,2025-05-05,18,Male,Kano,TikTok,iPhone,4.2.1,Complete KYC,No,4,No,No,0,No,None,4
PF08692,2025-03-09,27,Male,Oyo,Referral,Android,4.1.0,Complete KYC,No,7,No,No,0,No,None,4
PF08693,2025-01-22,41,Male,Kaduna,Instagram,Android,4.3.0,Active,Yes,6,Yes,No,0,No,None,4
PF08694,2025-05-16,32,Female,Kaduna,Google,iPhone,4.3.0,First Deposit,No,1,No,No,0,Yes,Transfer,4
PF08695,2025-06-14,27,Male,Lagos,Instagram,Android,4.1.0,Active,Yes,3,Yes,Yes,4224,No,None,3
PF08696,2025-01-25,39,Female,Rivers,Google,iPhone,4.2.1,Active,Yes,6,Yes,Yes,132197,No,None,5
PF08697,2025-03-14,52,Male,Lagos,Referral,Android,4.3.0,Active,Yes,3,Yes,Yes,144942,Yes,Login,4
PF08698,2025-02-16,19,Male,Kaduna,Instagram,Android,4.2.0,Link Bank,No,9,No,No,0,No,None,2
PF08699,2025-05-19,32,Female,Abuja,Facebook,Android,4.1.0,Verify Phone,No,5,No,No,0,Yes,Login,3
PF08700,2025-04-21,52,Male,Rivers,TikTok,Android,4.3.0,Active,Yes,1,Yes,Yes,133287,Yes,Login,3
PF08701,2025-05-12,50,Male,Ogun,Instagram,Android,4.1.0,Complete KYC,No,8,No,No,0,No,None,4
PF08702,2025-05-05,55,Female,Abuja,Instagram,iPhone,4.2.0,Link Bank,No,9,No,No,0,No,None,2
PF08703,2025-02-25,55,Male,Abuja,Referral,Android,4.3.0,Verify Phone,No,10,No,No,0,Yes,BVN,3
PF08704,2025-04-03,18,Female,Kaduna,Facebook,Android,4.3.0,Active,Yes,4,Yes,No,0,Yes,KYC,3
PF08705,2025-04-11,49,Female,Lagos,Organic,Android,4.3.0,Active,Yes,5,Yes,No,0,Yes,Transfer,3
PF08706,2025-04-20,31,Male,Ogun,Facebook,iPhone,4.2.0,Active,Yes,5,Yes,Yes,65199,Yes,KYC,3
PF08707,2025-02-14,21,Male,Rivers,Instagram,iPhone,4.2.0,Verify Phone,No,8,No,No,0,No,None,2
PF08708,2025-05-19,23,Male,Enugu,Instagram,Android,4.1.0,Link Bank,No,7,No,No,0,Yes,KYC,3
PF08709,2025-04-30,42,Male,Kaduna,Google,Android,4.3.0,Active,Yes,3,Yes,Yes,22330,No,None,5
PF08710,2025-01-10,51,Male,Kano,TikTok,Android,4.1.0,Active,Yes,1,No,No,0,Yes,Card,3
PF08711,2025-04-23,46,Male,Abuja,Google,iPhone,4.2.1,Active,Yes,3,Yes,Yes,78846,No,None,3
PF08712,2025-01-05,30,Female,Lagos,Organic,Android,4.3.0,Active,Yes,6,Yes,Yes,69651,No,None,3
PF08713,2025-01-21,54,Female,Ogun,Referral,Android,4.1.0,Active,Yes,4,Yes,Yes,118433,Yes,Transfer,4
PF08714,2025-06-26,48,Female,Oyo,Referral,Android,4.3.0,Active,Yes,1,Yes,Yes,25530,Yes,BVN,4
PF08715,2025-03-19,45,Female,Kaduna,Referral,Android,4.2.0,Active,Yes,3,Yes,Yes,98585,Yes,BVN,4
PF08716,2025-02-08,50,Female,Enugu,TikTok,Android,4.3.0,First Deposit,No,2,No,No,0,Yes,BVN,3
PF08717,2025-05-06,26,Male,Oyo,Facebook,Android,4.1.0,Active,Yes,6,Yes,Yes,58426,No,None,5
PF08718,2025-06-30,50,Female,Ogun,TikTok,iPhone,4.1.0,Active,Yes,2,Yes,Yes,147540,No,None,4
PF08719,2025-03-23,22,Female,Abuja,Referral,iPhone,4.2.1,Link Bank,No,3,No,No,0,No,None,2
PF08720,2025-01-31,45,Male,Lagos,Referral,iPhone,4.2.1,Verify Email,No,8,No,No,0,No,None,1
PF08721,2025-05-21,46,Male,Abuja,Facebook,Android,4.1.0,Active,Yes,2,Yes,Yes,56160,No,None,4
PF08722,2025-03-13,45,Female,Enugu,Instagram,Android,4.2.0,Link Bank,No,3,No,No,0,Yes,Login,2
PF08723,2025-03-20,33,Female,Kaduna,Referral,Android,4.1.0,Active,Yes,5,Yes,Yes,5104,No,None,5
PF08724,2025-02-06,46,Male,Kaduna,Google,iPhone,4.2.1,Active,Yes,2,Yes,Yes,147895,No,None,3
PF08725,2025-05-05,19,Female,Ogun,Facebook,Android,4.1.0,Active,Yes,3,Yes,Yes,52932,No,None,3
PF08726,2025-01-15,32,Female,Kano,Referral,Android,4.1.0,Active,Yes,2,Yes,Yes,54769,No,None,3
PF08727,2025-03-09,41,Male,Abuja,TikTok,Android,4.2.0,Add BVN,No,10,No,No,0,No,None,4
PF08728,2025-01-13,52,Male,Lagos,Google,iPhone,4.2.1,Complete KYC,No,2,No,No,0,Yes,BVN,4
PF08729,2025-04-21,28,Male,Ogun,Facebook,Android,4.3.0,Active,Yes,6,Yes,Yes,120206,Yes,Login,5
PF08730,2025-05-17,47,Female,Lagos,TikTok,iPhone,4.2.0,Verify Email,No,6,No,No,0,Yes,Login,1
PF08731,2025-02-15,43,Male,Abuja,Google,iPhone,4.1.0,Active,Yes,5,Yes,Yes,140282,No,None,4
PF08732,2025-02-22,23,Female,Kano,Google,iPhone,4.2.1,Complete KYC,No,5,No,No,0,No,None,2
PF08733,2025-03-07,53,Female,Oyo,Google,iPhone,4.2.1,Verify Phone,No,8,No,No,0,No,None,3
PF08734,2025-01-11,24,Male,Lagos,Referral,Android,4.1.0,Active,Yes,6,Yes,Yes,2154,No,None,5
PF08735,2025-05-06,46,Female,Rivers,Google,Android,4.1.0,Active,Yes,3,Yes,No,0,Yes,BVN,3
PF08736,2025-01-21,38,Female,Lagos,Instagram,Android,4.1.0,Active,Yes,1,Yes,Yes,108383,Yes,BVN,3
PF08737,2025-05-06,32,Male,Lagos,Instagram,Android,4.2.0,Complete KYC,No,4,No,No,0,Yes,Login,3
PF08738,2025-06-25,46,Female,Rivers,Facebook,iPhone,4.2.1,Add BVN,No,1,No,No,0,No,None,4
PF08739,2025-03-03,25,Male,Lagos,Referral,iPhone,4.2.1,Active,Yes,5,Yes,Yes,148907,No,None,4
PF08740,2025-06-15,36,Female,Abuja,Google,iPhone,4.2.0,Active,Yes,1,Yes,Yes,26302,No,None,4
PF08741,2025-05-30,27,Male,Ogun,Referral,Android,4.2.0,Active,Yes,4,Yes,Yes,87655,No,None,5
PF08742,2025-01-02,32,Female,Rivers,Facebook,Android,4.2.0,Verify Email,No,4,No,No,0,Yes,Transfer,1
PF08743,2025-06-30,35,Male,Abuja,Instagram,Android,4.1.0,Active,Yes,1,Yes,Yes,25439,Yes,Card,4
PF08744,2025-02-25,51,Female,Kaduna,Facebook,Android,4.1.0,Link Bank,No,9,No,No,0,No,None,4
PF08745,2025-01-23,42,Female,Abuja,Referral,Android,4.2.0,Active,Yes,2,Yes,Yes,87635,No,None,5
PF08746,2025-02-14,43,Male,Ogun,Instagram,Android,4.1.0,Link Bank,No,7,No,No,0,Yes,KYC,3
PF08747,2025-01-07,29,Male,Ogun,Organic,Android,4.1.0,Active,Yes,3,Yes,Yes,148941,No,None,4
PF08748,2025-03-15,41,Male,Rivers,Facebook,Android,4.2.0,Active,Yes,3,Yes,Yes,65797,No,None,3
PF08749,2025-03-19,18,Male,Abuja,Referral,iPhone,4.2.1,Add BVN,No,3,No,No,0,No,None,3
PF08750,2025-03-31,42,Female,Abuja,Referral,iPhone,4.2.1,Complete KYC,No,8,No,No,0,No,None,3
PF08751,2025-06-10,30,Male,Oyo,Organic,Android,4.3.0,Active,Yes,7,Yes,Yes,125227,No,None,3
PF08752,2025-02-25,49,Female,Lagos,Organic,iPhone,4.2.1,Active,Yes,5,Yes,Yes,132505,No,None,3
PF08753,2025-05-27,24,Male,Ogun,Organic,Android,4.2.0,Active,Yes,6,Yes,Yes,49118,No,None,3
PF08754,2025-01-25,18,Male,Kaduna,Instagram,iPhone,4.3.0,Link Bank,No,6,No,No,0,Yes,Login,2
PF08755,2025-05-07,30,Female,Rivers,Referral,iPhone,4.2.1,Active,Yes,6,Yes,Yes,72372,No,None,5
PF08756,2025-06-04,48,Male,Kaduna,Google,Android,4.1.0,Active,Yes,1,No,No,0,No,None,4
PF08757,2025-03-18,42,Male,Enugu,Facebook,iPhone,4.2.0,Active,Yes,3,Yes,Yes,73306,No,None,4
PF08758,2025-06-12,49,Male,Lagos,Organic,Android,4.1.0,Active,Yes,1,Yes,Yes,48980,Yes,Login,5
PF08759,2025-04-17,42,Female,Abuja,Instagram,Android,4.2.0,Link Bank,No,8,No,No,0,Yes,Transfer,4
PF08760,2025-04-13,48,Female,Abuja,Referral,iPhone,4.2.1,Add BVN,No,2,No,No,0,Yes,BVN,2
PF08761,2025-03-13,52,Female,Enugu,Facebook,Android,4.3.0,Active,Yes,6,Yes,Yes,25971,No,None,5
PF08762,2025-06-19,18,Male,Kano,Organic,Android,4.2.0,Active,Yes,5,Yes,Yes,49144,Yes,BVN,3
PF08763,2025-06-07,25,Male,Enugu,Google,Android,4.2.0,Active,Yes,1,Yes,Yes,125589,No,None,4
PF08764,2025-04-15,25,Male,Oyo,Google,iPhone,4.1.0,Active,Yes,6,Yes,No,0,No,None,4
PF08765,2025-05-05,37,Male,Ogun,Facebook,iPhone,4.2.1,Active,Yes,1,Yes,Yes,86049,No,None,4
PF08766,2025-06-08,44,Male,Kano,Google,Android,4.2.0,Active,Yes,1,Yes,Yes,101870,No,None,5
PF08767,2025-06-12,21,Male,Rivers,Organic,iPhone,4.2.1,Active,Yes,3,Yes,Yes,133532,No,None,4
PF08768,2025-05-27,34,Male,Kaduna,Google,Android,4.1.0,Active,Yes,6,Yes,No,0,No,None,5
PF08769,2025-04-28,44,Female,Enugu,Instagram,Android,4.3.0,Active,Yes,2,Yes,No,0,No,None,3
PF08770,2025-04-15,46,Male,Lagos,Organic,iPhone,4.1.0,First Deposit,No,8,No,No,0,No,None,3
PF08771,2025-05-11,19,Male,Abuja,Google,Android,4.1.0,Active,Yes,6,No,No,0,Yes,BVN,5
PF08772,2025-01-04,44,Female,Abuja,Facebook,iPhone,4.1.0,Active,Yes,4,Yes,Yes,30999,Yes,KYC,5
PF08773,2025-01-04,19,Male,Enugu,Google,Android,4.2.0,Verify Phone,No,2,No,No,0,No,None,4
PF08774,2025-04-22,31,Male,Ogun,Organic,Android,4.3.0,Active,Yes,6,Yes,Yes,100191,Yes,Transfer,4
PF08775,2025-02-11,20,Female,Rivers,Referral,Android,4.2.0,Active,Yes,3,Yes,Yes,91797,No,None,4
PF08776,2025-05-29,19,Female,Lagos,Instagram,Android,4.2.0,Verify Phone,No,2,No,No,0,No,None,1
PF08777,2025-06-01,55,Male,Rivers,Referral,Android,4.1.0,Active,Yes,3,Yes,Yes,12703,No,None,3
PF08778,2025-01-28,39,Female,Kano,Facebook,Android,4.3.0,Active,Yes,2,Yes,No,0,No,None,4
PF08779,2025-05-02,47,Female,Kaduna,Organic,Android,4.2.0,Verify Email,No,3,No,No,0,No,None,3
PF08780,2025-03-23,23,Female,Ogun,Google,iPhone,4.3.0,Active,Yes,3,Yes,Yes,28355,Yes,BVN,3
PF08781,2025-01-29,48,Male,Oyo,Google,Android,4.1.0,Active,Yes,5,No,No,0,No,None,4
PF08782,2025-01-21,38,Male,Lagos,TikTok,Android,4.3.0,Active,Yes,2,Yes,Yes,52691,No,None,5
PF08783,2025-02-09,52,Male,Oyo,Google,iPhone,4.2.1,Active,Yes,2,Yes,No,0,No,None,3
PF08784,2025-04-01,22,Male,Ogun,Referral,iPhone,4.2.1,Link Bank,No,8,No,No,0,No,None,4
PF08785,2025-04-29,49,Female,Kaduna,Facebook,Android,4.1.0,Active,Yes,6,Yes,No,0,Yes,KYC,5
PF08786,2025-06-01,40,Female,Lagos,Referral,iPhone,4.2.1,Verify Email,No,3,No,No,0,No,None,1
PF08787,2025-02-23,37,Female,Ogun,Organic,Android,4.3.0,Active,Yes,7,Yes,Yes,46848,No,None,4
PF08788,2025-04-05,48,Male,Rivers,Referral,Android,4.1.0,Active,Yes,4,Yes,No,0,Yes,Card,3
PF08789,2025-01-17,40,Female,Enugu,Google,iPhone,4.2.1,Add BVN,No,9,No,No,0,No,None,3
PF08790,2025-03-22,31,Female,Abuja,Instagram,iPhone,4.2.0,Add BVN,No,9,No,No,0,Yes,KYC,3
PF08791,2025-05-02,29,Female,Kano,Google,Android,4.3.0,Verify Phone,No,10,No,No,0,No,None,3
PF08792,2025-03-27,30,Female,Kano,Google,Android,4.2.0,Active,Yes,4,Yes,Yes,95823,No,None,3
PF08793,2025-06-24,33,Male,Kano,Referral,Android,4.1.0,Active,Yes,5,No,No,0,No,None,3
PF08794,2025-05-03,40,Male,Ogun,Organic,iPhone,4.2.0,Link Bank,No,4,No,No,0,No,None,2
PF08795,2025-06-29,31,Female,Enugu,TikTok,iPhone,4.3.0,Active,Yes,2,Yes,Yes,101530,Yes,Transfer,5
PF08796,2025-05-12,42,Male,Kaduna,Instagram,iPhone,4.2.1,Add BVN,No,5,No,No,0,No,None,2
PF08797,2025-06-13,47,Male,Ogun,Google,Android,4.3.0,Active,Yes,5,Yes,Yes,100567,No,None,4
PF08798,2025-01-07,28,Female,Oyo,TikTok,Android,4.2.0,Complete KYC,No,10,No,No,0,No,None,1
PF08799,2025-02-11,54,Male,Ogun,Referral,iPhone,4.2.1,First Deposit,No,9,No,No,0,No,None,1
PF08800,2025-04-18,49,Female,Ogun,Instagram,Android,4.2.0,Verify Phone,No,10,No,No,0,No,None,1
PF08801,2025-04-10,22,Male,Rivers,Instagram,Android,4.2.0,First Deposit,No,1,No,No,0,No,None,1
PF08802,2025-03-12,28,Male,Rivers,Instagram,Android,4.2.0,Active,Yes,6,Yes,Yes,29292,No,None,4
PF08803,2025-05-04,18,Female,Lagos,Google,Android,4.2.0,Verify Phone,No,8,No,No,0,No,None,1
PF08804,2025-03-15,45,Female,Kaduna,Google,Android,4.1.0,Active,Yes,2,Yes,Yes,47153,No,None,5
PF08805,2025-06-23,21,Female,Kano,TikTok,Android,4.1.0,Active,Yes,6,Yes,Yes,44556,No,None,3
PF08806,2025-05-01,19,Male,Rivers,TikTok,Android,4.2.0,First Deposit,No,9,No,No,0,Yes,BVN,2
PF08807,2025-02-28,50,Female,Abuja,Organic,Android,4.1.0,Active,Yes,1,Yes,Yes,125565,Yes,Transfer,4
PF08808,2025-04-20,42,Female,Abuja,Organic,Android,4.1.0,Verify Phone,No,10,No,No,0,No,None,1
PF08809,2025-01-30,55,Female,Kano,Facebook,Android,4.3.0,Active,Yes,7,No,No,0,No,None,5
PF08810,2025-04-10,22,Male,Enugu,TikTok,Android,4.2.0,Link Bank,No,9,No,No,0,Yes,Login,1
PF08811,2025-03-08,32,Female,Ogun,Google,Android,4.3.0,Link Bank,No,6,No,No,0,No,None,2
PF08812,2025-04-22,27,Female,Lagos,Google,Android,4.1.0,Active,Yes,2,Yes,Yes,18352,Yes,Transfer,5
PF08813,2025-02-12,54,Male,Kaduna,Organic,Android,4.3.0,Add BVN,No,4,No,No,0,No,None,1
PF08814,2025-06-06,25,Male,Oyo,TikTok,Android,4.1.0,Active,Yes,1,Yes,No,0,No,None,3
PF08815,2025-06-09,47,Male,Lagos,TikTok,Android,4.3.0,Active,Yes,7,No,No,0,No,None,3
PF08816,2025-05-29,55,Male,Ogun,Facebook,Android,4.1.0,Active,Yes,4,Yes,Yes,110105,No,None,3
PF08817,2025-04-29,54,Female,Ogun,Organic,Android,4.3.0,Verify Phone,No,9,No,No,0,No,None,3
PF08818,2025-06-23,54,Male,Enugu,Google,iPhone,4.2.1,Verify Email,No,4,No,No,0,No,None,1
PF08819,2025-05-27,45,Female,Ogun,Instagram,iPhone,4.2.1,Complete KYC,No,7,No,No,0,No,None,3
PF08820,2025-01-09,24,Female,Rivers,Referral,Android,4.2.0,Link Bank,No,2,No,No,0,No,None,1
PF08821,2025-03-05,51,Male,Rivers,Instagram,iPhone,4.2.1,Verify Phone,No,10,No,No,0,No,None,2
PF08822,2025-02-04,23,Female,Lagos,Facebook,iPhone,4.2.1,Complete KYC,No,6,No,No,0,Yes,KYC,4
PF08823,2025-01-26,22,Male,Rivers,Facebook,iPhone,4.2.1,Active,Yes,4,Yes,Yes,127749,No,None,5
PF08824,2025-01-01,38,Female,Kaduna,Referral,Android,4.1.0,Active,Yes,5,Yes,Yes,42143,No,None,3
PF08825,2025-04-02,53,Female,Kaduna,TikTok,Android,4.1.0,Active,Yes,4,Yes,No,0,No,None,5
PF08826,2025-05-12,52,Female,Ogun,Facebook,Android,4.2.0,Active,Yes,6,Yes,Yes,5182,No,None,5
PF08827,2025-03-16,32,Female,Rivers,Referral,Android,4.3.0,Active,Yes,1,Yes,No,0,No,None,4
PF08828,2025-02-15,49,Male,Ogun,Organic,Android,4.3.0,Active,Yes,1,Yes,Yes,68416,Yes,Transfer,4
PF08829,2025-03-30,52,Male,Oyo,Referral,iPhone,4.2.1,Active,Yes,7,Yes,Yes,16828,Yes,BVN,3
PF08830,2025-03-15,23,Female,Oyo,Instagram,Android,4.2.0,Active,Yes,4,Yes,Yes,77248,No,None,5
PF08831,2025-01-05,32,Male,Oyo,Facebook,Android,4.3.0,Complete KYC,No,7,No,No,0,Yes,BVN,4
PF08832,2025-06-30,46,Female,Kaduna,Organic,iPhone,4.2.0,Active,Yes,1,Yes,Yes,109062,No,None,5
PF08833,2025-04-18,40,Male,Abuja,Referral,Android,4.1.0,Active,Yes,7,Yes,Yes,133956,No,None,3
PF08834,2025-04-08,35,Female,Kano,Google,iPhone,4.2.1,Verify Email,No,5,No,No,0,No,None,2
PF08835,2025-02-11,28,Male,Ogun,Google,Android,4.2.0,Active,Yes,2,Yes,Yes,58284,No,None,4
PF08836,2025-02-14,23,Female,Lagos,Google,Android,4.2.0,Active,Yes,1,Yes,Yes,55476,No,None,3
PF08837,2025-01-10,20,Female,Oyo,Organic,Android,4.3.0,Add BVN,No,1,No,No,0,Yes,KYC,4
PF08838,2025-06-01,21,Male,Oyo,Organic,Android,4.3.0,Active,Yes,7,No,No,0,No,None,3
PF08839,2025-01-05,40,Female,Abuja,Google,Android,4.2.0,Verify Phone,No,9,No,No,0,No,None,1
PF08840,2025-06-08,40,Female,Ogun,Facebook,Android,4.2.0,Active,Yes,7,Yes,Yes,92531,Yes,Card,5
PF08841,2025-05-03,22,Male,Kaduna,Instagram,iPhone,4.2.1,Active,Yes,6,Yes,Yes,121915,No,None,3
PF08842,2025-01-14,32,Male,Kaduna,Google,Android,4.3.0,Active,Yes,1,Yes,Yes,43219,No,None,5
PF08843,2025-04-29,29,Male,Kaduna,TikTok,iPhone,4.1.0,Active,Yes,5,Yes,Yes,67801,No,None,4
PF08844,2025-06-29,18,Female,Kano,Instagram,Android,4.2.0,Active,Yes,4,Yes,Yes,73645,No,None,5
PF08845,2025-03-15,28,Male,Oyo,Instagram,Android,4.2.0,Active,Yes,2,Yes,Yes,36243,No,None,4
PF08846,2025-03-26,28,Male,Ogun,Referral,iPhone,4.2.1,Active,Yes,7,Yes,No,0,Yes,BVN,5
PF08847,2025-03-02,31,Male,Kaduna,Organic,Android,4.2.0,Active,Yes,7,Yes,Yes,84206,Yes,Login,5
PF08848,2025-02-25,36,Female,Oyo,Facebook,Android,4.3.0,Active,Yes,6,Yes,Yes,1125,Yes,Transfer,5
PF08849,2025-03-02,21,Female,Rivers,Instagram,Android,4.3.0,Link Bank,No,10,No,No,0,No,None,3
PF08850,2025-01-02,42,Female,Kano,Organic,iPhone,4.2.1,Active,Yes,4,Yes,Yes,64858,No,None,4
PF08851,2025-02-22,37,Female,Ogun,Facebook,Android,4.1.0,Active,Yes,2,Yes,Yes,99438,No,None,4
PF08852,2025-04-11,23,Female,Ogun,Google,iPhone,4.2.1,Complete KYC,No,10,No,No,0,No,None,2
PF08853,2025-04-18,49,Female,Kano,Facebook,Android,4.1.0,Active,Yes,1,Yes,Yes,73517,No,None,4
PF08854,2025-06-07,25,Male,Kaduna,TikTok,Android,4.3.0,Active,Yes,4,Yes,Yes,5246,No,None,3
PF08855,2025-04-14,24,Female,Enugu,Facebook,Android,4.1.0,Add BVN,No,1,No,No,0,No,None,4
PF08856,2025-01-12,51,Female,Rivers,Instagram,Android,4.2.0,First Deposit,No,4,No,No,0,No,None,1
PF08857,2025-06-24,25,Male,Kaduna,Google,iPhone,4.2.1,Active,Yes,6,Yes,Yes,11662,No,None,3
PF08858,2025-01-17,19,Female,Lagos,Facebook,Android,4.1.0,Add BVN,No,3,No,No,0,Yes,Login,4
PF08859,2025-05-27,43,Female,Enugu,Organic,iPhone,4.2.1,Active,Yes,5,Yes,Yes,149899,No,None,3
PF08860,2025-02-25,43,Female,Enugu,Instagram,iPhone,4.2.1,Verify Email,No,2,No,No,0,No,None,4
PF08861,2025-02-01,29,Male,Ogun,Google,Android,4.2.0,First Deposit,No,9,No,No,0,No,None,4
PF08862,2025-02-05,28,Female,Ogun,Referral,iPhone,4.1.0,Active,Yes,7,Yes,Yes,47013,Yes,Login,4
PF08863,2025-05-06,38,Female,Oyo,Instagram,Android,4.3.0,Active,Yes,5,Yes,Yes,96882,No,None,3
PF08864,2025-06-22,55,Female,Ogun,Instagram,Android,4.1.0,Active,Yes,4,Yes,Yes,83417,No,None,5
